row,pair,rep,variant,kind,position,slot,phase,p95_ms,p50_ms,sum_ms
P2-lifecycle,4,1,U,main,1,1,duplicate,2.540124999999989,1.888979000000063,98.74275100000068
P2-lifecycle,4,1,U,main,1,1,cleanup,0.18325000000004366,0.11874950000003537,6.8162879999997585
P2-lifecycle,4,1,U,main,1,1,actionSum,9.20624900000007,7.049666500000058,363.961784000001
P2-lifecycle,4,1,U,main,1,1,wall,9.274415999999974,7.107833500000083,367.0437450000002
P2-lifecycle,4,1,U,main,1,1,residual,0.09549900000001799,0.05637499999988904,3.0819609999991826
P2-lifecycle,5,0,U,control,0,0,construction,0.6161250000000109,0.4555829999999901,23.67654200000044
P2-lifecycle,5,0,U,control,0,0,initial,6.424416000000065,5.778229500000009,292.36649500000016
P2-lifecycle,5,0,U,control,0,0,duplicate,4.046790999999985,3.3333125000000337,170.8530380000003
P2-lifecycle,5,0,U,control,0,0,cleanup,0.1635830000000169,0.12624950000002855,6.55033000000077
P2-lifecycle,5,0,U,control,0,0,actionSum,10.749832999999967,9.789582500000222,493.4464050000017
P2-lifecycle,5,0,U,control,0,0,wall,10.803250000000048,9.856166500000029,496.86337500000064
P2-lifecycle,5,0,U,control,0,0,residual,0.09595900000010715,0.06510499999996,3.416969999998969
P2-lifecycle,5,0,U,control,1,1,construction,0.618874999999889,0.441500499999961,23.635623000000123
P2-lifecycle,5,0,U,control,1,1,initial,7.580625000000055,5.586374999999975,290.3738319999993
P2-lifecycle,5,0,U,control,1,1,duplicate,4.0065830000000915,3.2910000000000537,171.7239999999997
P2-lifecycle,5,0,U,control,1,1,cleanup,0.16820899999993344,0.1207084999999779,6.401880000000574
P2-lifecycle,5,0,U,control,1,1,actionSum,12.165666000000328,9.553374999999733,492.1353349999997
P2-lifecycle,5,0,U,control,1,1,wall,12.238291000000117,9.646562999999901,496.0629620000009
P2-lifecycle,5,0,U,control,1,1,residual,0.09233399999993708,0.0766039999999748,3.9276270000011664
P2-lifecycle,5,0,V,control,0,1,construction,0.6314170000000559,0.44952050000000554,23.754954000000794
P2-lifecycle,5,0,V,control,0,1,initial,6.729542000000038,5.891083000000037,297.7394149999999
P2-lifecycle,5,0,V,control,0,1,duplicate,3.8783750000000055,3.348854500000016,170.66275100000001
P2-lifecycle,5,0,V,control,0,1,cleanup,0.15270799999996143,0.1247920000000704,6.3754169999998
P2-lifecycle,5,0,V,control,0,1,actionSum,10.777749000000085,9.937334000000021,498.5325370000005
P2-lifecycle,5,0,V,control,0,1,wall,10.867375000000038,9.99406300000004,501.7715010000001
P2-lifecycle,5,0,V,control,0,1,residual,0.07933300000001964,0.06362549999994371,3.238963999999612
P2-lifecycle,5,0,V,control,1,0,construction,0.6344579999999951,0.47068750000005366,24.316500000000133
P2-lifecycle,5,0,V,control,1,0,initial,7.119500000000016,5.634166499999878,290.55033399999934
P2-lifecycle,5,0,V,control,1,0,duplicate,4.062750000000051,3.270832999999925,167.49600199999963
P2-lifecycle,5,0,V,control,1,0,cleanup,0.16637500000001637,0.12706249999996544,6.634913999999753
P2-lifecycle,5,0,V,control,1,0,actionSum,11.32795800000008,9.681290999999874,488.99774999999886
P2-lifecycle,5,0,V,control,1,0,wall,11.393916999999874,9.747875000000022,492.19891400000006
P2-lifecycle,5,0,V,control,1,0,residual,0.07995800000003328,0.06235399999980018,3.2011640000011994
P2-lifecycle,5,1,V,control,0,1,construction,0.5279170000000022,0.4536875000000009,22.706000999999787
P2-lifecycle,5,1,V,control,0,1,initial,6.436666000000002,5.733666500000027,292.10870500000027
P2-lifecycle,5,1,V,control,0,1,duplicate,3.9819579999999632,3.3485415000000103,171.04050100000006
P2-lifecycle,5,1,V,control,0,1,cleanup,0.1629169999999931,0.12979150000001027,6.497790000000236
P2-lifecycle,5,1,V,control,0,1,actionSum,11.045832999999902,9.725812000000019,492.35299700000036
P2-lifecycle,5,1,V,control,0,1,wall,11.145708999999897,9.806040999999993,496.54558499999985
P2-lifecycle,5,1,V,control,0,1,residual,0.10266699999999673,0.08197899999998981,4.192587999999489
P2-lifecycle,5,1,V,control,1,0,construction,0.5315410000000611,0.45125049999990097,22.93233699999996
P2-lifecycle,5,1,V,control,1,0,initial,7.541291999999885,5.654686999999967,294.38991699999883
P2-lifecycle,5,1,V,control,1,0,duplicate,4.164708000000019,3.2768749999999045,173.62608099999966
P2-lifecycle,5,1,V,control,1,0,cleanup,0.18091700000013589,0.12762499999985266,6.724788000000672
P2-lifecycle,5,1,V,control,1,0,actionSum,12.022750999999971,9.637728999999922,497.6731229999991
P2-lifecycle,5,1,V,control,1,0,wall,12.088375000000042,9.696271000000024,501.14087500000096
P2-lifecycle,5,1,V,control,1,0,residual,0.09045799999989868,0.06599950000008903,3.4677520000018376
P2-lifecycle,5,1,U,control,0,0,construction,0.58624999999995,0.46445899999997664,23.63604199999986
P2-lifecycle,5,1,U,control,0,0,initial,6.846042000000011,5.831187499999999,295.5153340000003
P2-lifecycle,5,1,U,control,0,0,duplicate,4.321874999999977,3.3617084999999634,171.97933299999943
P2-lifecycle,5,1,U,control,0,0,cleanup,0.17179199999998218,0.12889550000002714,6.705626999999652
P2-lifecycle,5,1,U,control,0,0,actionSum,11.198376000000167,9.810977999999977,497.8363359999992
P2-lifecycle,5,1,U,control,0,0,wall,11.277584000000047,9.873520499999984,501.26283599999994
P2-lifecycle,5,1,U,control,0,0,residual,0.09312499999998636,0.06681300000013835,3.426500000000715
P2-lifecycle,5,1,U,control,1,1,construction,0.5234159999999974,0.4435630000000401,22.97395800000004
P2-lifecycle,5,1,U,control,1,1,initial,7.144041000000016,5.669208499999968,291.02312200000006
P2-lifecycle,5,1,U,control,1,1,duplicate,4.335207999999966,3.3159370000000763,173.0217919999991
P2-lifecycle,5,1,U,control,1,1,cleanup,0.17537500000003092,0.12789599999996426,7.1261249999997744
P2-lifecycle,5,1,U,control,1,1,actionSum,12.101041000000123,9.666374500000074,494.14499699999897
P2-lifecycle,5,1,U,control,1,1,wall,12.175292000000127,9.757041500000014,498.22008299999993
P2-lifecycle,5,1,U,control,1,1,residual,0.095707999999604,0.0803965000000062,4.075086000000965
inactive-1,0,0,V,control,0,1,release,0.005250000000003752,0.00274999999999892,0.15087799999998452
inactive-1,0,0,V,control,1,0,release,0.007708000000000936,0.002937499999998039,0.19020999999993649
inactive-1,0,0,U,control,0,0,release,0.0051660000000026685,0.002687500000000398,0.1724580000000131
inactive-1,0,0,U,control,1,1,release,0.006791999999997245,0.002957999999999572,0.47916500000000894
inactive-1,0,1,U,control,0,0,release,0.00841599999999687,0.0030000000000001137,0.19295699999999272
inactive-1,0,1,U,control,1,1,release,0.005084000000003641,0.0028959999999997876,0.16666900000004858
inactive-1,0,1,V,control,0,1,release,0.005333000000000254,0.0026670000000024174,0.1608760000000231
inactive-1,0,1,V,control,1,0,release,0.009000000000000341,0.0031459999999974286,0.19008700000001255
inactive-1,1,0,V,main,0,1,release,0.005167000000000144,0.0026669999999988647,0.16603899999999783
inactive-1,1,0,V,main,1,0,release,0.00433400000000006,0.0027919999999994616,0.15300300000001954
inactive-1,1,0,U,main,0,0,release,0.00462500000000432,0.002708000000001931,0.1531179999999992
inactive-1,1,0,U,main,1,1,release,0.0057910000000021,0.002916500000001321,0.16753800000003594
inactive-1,1,1,V,main,0,1,release,0.004417000000003668,0.0026045000000003427,0.1472480000000047
inactive-1,1,1,V,main,1,0,release,0.0072499999999990905,0.0028960000000033403,0.1794969999999978
inactive-1,1,1,U,main,0,0,release,0.005709000000003073,0.002833000000002528,0.1691669999999732
inactive-1,1,1,U,main,1,1,release,0.004958999999999492,0.0030420000000006553,0.16766800000000615
inactive-1,2,0,U,main,0,0,release,0.004375000000003126,0.00274999999999892,0.18896199999998942
inactive-1,2,0,U,main,1,1,release,0.009166999999997927,0.0029169999999965057,0.19687600000001027
inactive-1,2,0,V,main,0,1,release,0.005417000000001337,0.0026670000000024174,0.16679099999998925
inactive-1,2,0,V,main,1,0,release,0.005041999999995994,0.002812499999997442,0.3939969999999562
inactive-1,2,1,V,main,0,1,release,0.004541999999993607,0.0027085000000006687,0.15316799999999375
inactive-1,2,1,V,main,1,0,release,0.005333000000000254,0.0027500000000024727,0.16553900000001676
inactive-1,2,1,U,main,0,0,release,0.006582999999999117,0.002625000000001876,0.16778900000000618
inactive-1,2,1,U,main,1,1,release,0.004541000000003237,0.002853999999999246,0.16658399999997897
inactive-1,3,0,V,main,0,1,release,0.005209000000000685,0.00274999999999892,0.16745200000000438
inactive-1,3,0,V,main,1,0,release,0.005000000000002558,0.002958000000003125,0.4195439999999877
inactive-1,3,0,U,main,0,0,release,0.005457999999997298,0.002874999999999517,0.17312399999999428
inactive-1,3,0,U,main,1,1,release,0.005874999999996078,0.0027089999999958536,0.17095999999995826
inactive-1,3,1,U,main,0,0,release,0.007582999999996787,0.0029585000000018624,0.18141800000000785
inactive-1,3,1,U,main,1,1,release,0.02791700000000219,0.003999999999997783,0.6245839999999987
inactive-1,3,1,V,main,0,1,release,0.004915999999994369,0.0028119999999987044,0.16362000000000876
inactive-1,3,1,V,main,1,0,release,0.004666999999997756,0.002708499999997116,0.3499579999999938
inactive-1,4,0,U,main,0,0,release,0.004749999999994259,0.00274999999999892,0.15845900000001478
inactive-1,4,0,U,main,1,1,release,0.006292000000001963,0.0027079999999983784,0.4144579999999962
inactive-1,4,0,V,main,0,1,release,0.0044169999999965626,0.00274999999999892,0.15079499999999513
inactive-1,4,0,V,main,1,0,release,0.0045830000000037785,0.0027500000000060254,0.20995700000003126
inactive-1,4,1,U,main,0,0,release,0.00462500000000432,0.0025830000000013342,0.14846000000001425
inactive-1,4,1,U,main,1,1,release,0.005749999999999034,0.002916499999997768,0.17812399999998973
inactive-1,4,1,V,main,0,1,release,0.008209000000000799,0.002791500000000724,0.18041999999999803
inactive-1,4,1,V,main,1,0,release,0.004291000000002043,0.0026670000000024174,0.3861689999999882
inactive-1,5,0,U,control,0,0,release,0.004667000000004862,0.002770500000004006,0.15879199999997695
inactive-1,5,0,U,control,1,1,release,0.00999999999999801,0.003041499999998365,0.20999999999997954
inactive-1,5,0,V,control,0,1,release,0.007083000000001505,0.0027089999999994063,0.16929199999999156
inactive-1,5,0,V,control,1,0,release,0.0061249999999972715,0.002791500000000724,0.18029099999999687
inactive-1,5,1,V,control,0,1,release,0.0050420000000030996,0.002687500000000398,0.1599170000000072
inactive-1,5,1,V,control,1,0,release,0.007332999999995593,0.0028544999999979837,0.17308300000001964
inactive-1,5,1,U,control,0,0,release,0.004291999999999518,0.002666500000000127,0.1487910000000099
inactive-1,5,1,U,control,1,1,release,0.004708999999998298,0.0027919999999994616,0.39100399999999524
